house_id,house_location,fp_seg_num,fp_perimeter_len,seg_numTOunique_lengths,fp_avg_seg_len_3long,fp_avg_seg_len_3short,ratio_3lngTO3hrt,footprint_area,boundingbox_area,bbTOfp_ratio,bb_rotation,vector,bb_0_180_axis_len,bb_90_270_axis_len,bb_lngTOshrt_ratio
364,Moreton_Bay_Mixed,6,50.817,1,13.075,3.864,3.384,139.527,152.965,1.096,36,"{0.588,0.809,0}",16.422,9.314,1.763
365,Moreton_Bay_Mixed,4,48.003,1,13.777,10.124,1.361,115.513,122.209,1.058,56,"{-0.829,0.559,0}",17.72,6.897,2.569
366,Moreton_Bay_Mixed,10,57.6,1,12.542,0.864,14.518,188.64,203.377,1.078,70,"{0.94,0.342,0}",16.897,12.036,1.404
367,Moreton_Bay_Mixed,12,57.954,1,9.184,1.828,5.025,137.891,179.369,1.301,82,"{-0.99,0.139,0}",16.267,11.027,1.475
368,Moreton_Bay_Mixed,10,58.727,1,9.834,2.624,3.747,164.934,216.331,1.312,20,"{0.342,0.94,0}",14.983,14.438,1.038
369,Moreton_Bay_Mixed,4,51.674,1,13.448,12.304,1.093,164.294,169.987,1.035,82,"{-0.99,0.139,0}",14.76,11.517,1.282
370,Moreton_Bay_Mixed,24,65.131,1,6.171,0.573,10.767,173.21,255.708,1.476,66,"{0.914,0.407,0}",19.719,12.968,1.521
371,Moreton_Bay_Mixed,4,50.326,1,13.388,11.76,1.138,152.442,157.168,1.031,10,"{0.174,0.985,0}",15.114,10.399,1.453
372,Moreton_Bay_Mixed,8,73.711,1,14.291,3.371,4.24,295.533,331.745,1.123,62,"{0.883,0.469,0}",21.743,15.257,1.425
373,Moreton_Bay_Mixed,14,64.982,1,11.735,0.619,18.966,221.539,270.328,1.22,4,"{0.07,0.998,0}",17.296,15.63,1.107
374,Moreton_Bay_Mixed,10,54.312,1,9.874,1.416,6.974,154.363,189.074,1.225,14,"{0.242,0.97,0}",13.78,13.721,1.004
375,Moreton_Bay_Mixed,12,62.033,1,11.866,1.997,5.941,192.546,241.255,1.253,6,"{0.105,0.995,0}",15.587,15.478,1.007
376,Moreton_Bay_Mixed,12,88.88,1,14.285,1.816,7.865,325.025,448.139,1.379,80,"{-0.985,0.174,0}",29.538,15.172,1.947
377,Moreton_Bay_Mixed,10,78.295,1,15.812,1.484,10.654,332.935,376.155,1.13,8,"{0.139,0.99,0}",22.937,16.399,1.399
378,Moreton_Bay_Mixed,8,48.841,1,10.858,1.298,8.365,141.8,146.668,1.034,34,"{-0.559,0.829,0}",13.944,10.518,1.326
379,Moreton_Bay_Mixed,8,59.836,1,12.205,2.723,4.482,187.03,225.603,1.206,38,"{0.616,0.788,0}",15.112,14.929,1.012
380,Moreton_Bay_Mixed,8,66.162,1,11.782,5.451,2.161,185.682,274.581,1.479,58,"{0.848,0.53,0}",18.765,14.633,1.282
381,Moreton_Bay_Mixed,8,50.341,1,10.755,2.433,4.421,138.356,159.113,1.15,82,"{-0.99,0.139,0}",14.491,10.98,1.32
382,Moreton_Bay_Mixed,6,35.606,1,6.068,5.801,1.046,91.4,122.58,1.341,42,"{0.669,0.743,0}",11.577,10.588,1.093
383,Moreton_Bay_Mixed,8,52.271,1,10.67,2.13,5.008,149.679,171.463,1.146,20,"{-0.342,0.94,0}",14.952,11.468,1.304
384,Moreton_Bay_Mixed,10,68.193,1,12.806,3.284,3.899,227.421,292.988,1.288,40,"{0.643,0.766,0}",18.562,15.785,1.176
385,Moreton_Bay_Mixed,8,70.588,1,14.336,3.927,3.651,237.138,289.182,1.219,2,"{0.035,0.999,0}",22.63,12.779,1.771
386,Moreton_Bay_Mixed,10,71.102,1,11.861,2.22,5.342,250.715,309.097,1.233,8,"{0.139,0.99,0}",21.281,14.524,1.465
387,Moreton_Bay_Mixed,4,65.839,1,16.621,16.278,1.021,270.687,277.787,1.026,10,"{0.174,0.985,0}",17.185,16.165,1.063
388,Moreton_Bay_Mixed,10,56.679,1,9.802,2.252,4.352,148.395,198.423,1.337,82,"{-0.99,0.139,0}",16.306,12.169,1.34
389,Moreton_Bay_Mixed,10,87.563,1,17.855,1.805,9.893,385.133,472.21,1.226,82,"{-0.99,0.139,0}",26.451,17.852,1.482
390,Moreton_Bay_Mixed,8,53.605,1,12.439,1.674,7.432,172.945,180.18,1.042,82,"{-0.99,0.139,0}",14.162,12.723,1.113
391,Moreton_Bay_Mixed,6,51.82,1,13.109,4.164,3.148,143.778,161.569,1.124,70,"{-0.94,0.342,0}",16.684,9.684,1.723
392,Moreton_Bay_Mixed,8,58.579,1,12.709,1.974,6.438,198.902,216.676,1.089,82,"{-0.99,0.139,0}",14.81,14.63,1.012
393,Moreton_Bay_Mixed,20,98.497,1,11.541,0.941,12.267,399.354,549.436,1.376,36,"{-0.588,0.809,0}",31.985,17.178,1.862
394,Moreton_Bay_Mixed,13,62.268,1,10.357,0.763,13.582,173.974,225.251,1.295,82,"{-0.99,0.139,0}",16.072,14.015,1.147
395,Moreton_Bay_Mixed,6,46.979,1,10.563,5.097,2.073,122.987,131.335,1.068,10,"{0.174,0.985,0}",14.776,8.888,1.662
396,Moreton_Bay_Mixed,17,64.27,1,11.534,0.439,26.266,188.19,240.47,1.278,80,"{-0.985,0.174,0}",21.681,11.091,1.955
397,Moreton_Bay_Mixed,8,60.042,1,10.239,4.62,2.216,171.138,227.497,1.329,54,"{-0.809,0.588,0}",15.955,14.259,1.119
398,Moreton_Bay_Mixed,16,74.362,1,11.603,0.888,13.067,230.146,307.975,1.338,82,"{-0.99,0.139,0}",18.078,17.036,1.061
399,Moreton_Bay_Mixed,4,60.72,1,15.34,15.059,1.019,230.288,234.78,1.02,90,"{1,0,0}",15.72,14.935,1.053
400,Moreton_Bay_Mixed,10,60.618,1,9.252,3.644,2.539,152.137,225.908,1.485,10,"{0.174,0.985,0}",17.78,12.705,1.399
401,Moreton_Bay_Mixed,14,54.513,1,8.976,0.475,18.885,163.307,184.896,1.132,10,"{0.174,0.985,0}",14.898,12.411,1.2
402,Moreton_Bay_Mixed,8,49.739,1,9.641,2.844,3.39,130.033,154.94,1.192,80,"{-0.985,0.174,0}",12.622,12.276,1.028
403,Moreton_Bay_Mixed,10,82.666,1,17.594,0.952,18.479,396.706,430.283,1.085,8,"{0.139,0.99,0}",22.489,19.133,1.175
404,Moreton_Bay_Mixed,8,62.006,1,12.651,2.765,4.576,196.154,226.026,1.152,78,"{0.978,0.208,0}",20.089,11.251,1.786
405,Moreton_Bay_Mixed,12,96.706,1,15.751,3.164,4.977,319.861,407.489,1.274,10,"{0.174,0.985,0}",27.444,14.848,1.848
406,Moreton_Bay_Mixed,26,95.017,1,11.406,0.435,26.202,327.852,450.61,1.374,84,"{-0.995,0.105,0}",29.305,15.376,1.906
407,Moreton_Bay_Mixed,20,72.498,1,8.214,0.9,9.126,217.966,295.321,1.355,82,"{-0.99,0.139,0}",21.596,13.675,1.579
408,Moreton_Bay_Mixed,8,60.821,1,12.783,3.575,3.575,152.383,221.481,1.453,8,"{0.139,0.99,0}",18.802,11.78,1.596
409,Moreton_Bay_Mixed,10,56.902,1,12.741,0.632,20.166,150.307,191.391,1.273,20,"{-0.342,0.94,0}",16.992,11.264,1.509
410,Moreton_Bay_Mixed,10,51.118,1,10.065,0.879,11.448,141.33,166.56,1.179,68,"{-0.927,0.375,0}",12.96,12.852,1.008
411,Moreton_Bay_Mixed,8,73.66,1,15.146,3.85,3.934,233.295,333.508,1.43,74,"{-0.961,0.276,0}",21.602,15.439,1.399
412,Moreton_Bay_Mixed,8,59.217,1,12.59,2.865,4.395,186.269,215.027,1.154,60,"{-0.866,0.5,0}",17.566,12.241,1.435
413,Moreton_Bay_Mixed,16,63.893,1,10.02,1.622,6.177,176.864,265.437,1.501,48,"{-0.743,0.669,0}",19.159,13.855,1.383
414,Moreton_Bay_Mixed,6,43.438,1,9.851,4.628,2.128,103.495,118.973,1.15,8,"{0.139,0.99,0}",12.258,9.706,1.263
415,Moreton_Bay_Mixed,8,69.947,1,14.485,3.783,3.829,273.83,320.941,1.172,52,"{-0.788,0.616,0}",18.017,17.813,1.011
416,Moreton_Bay_Mixed,10,61.994,1,10.339,1.927,5.366,191.792,235.145,1.226,24,"{-0.407,0.914,0}",18.469,12.732,1.451
417,Moreton_Bay_Mixed,8,53.332,1,10.141,3.157,3.212,143.27,168.497,1.176,52,"{-0.788,0.616,0}",16.639,10.127,1.643
418,Moreton_Bay_Mixed,12,72.922,1,13.208,2.254,5.86,253.866,321.827,1.268,82,"{-0.99,0.139,0}",22.503,14.302,1.573
419,Moreton_Bay_Mixed,4,57.635,1,15.338,13.49,1.137,200.017,202.036,1.01,10,"{0.174,0.985,0}",17.205,11.743,1.465
420,Moreton_Bay_Mixed,10,77.578,1,13.084,2.361,5.542,303.872,376.165,1.238,82,"{-0.99,0.139,0}",21.8,17.256,1.263
421,Moreton_Bay_Mixed,8,57.168,1,11.764,2.334,5.04,171.023,194.185,1.135,82,"{-0.99,0.139,0}",18.083,10.739,1.684
422,Moreton_Bay_Mixed,16,102.526,1,12.946,1.278,10.126,352.477,529.892,1.503,74,"{-0.961,0.276,0}",29.154,18.175,1.604
423,Moreton_Bay_Mixed,10,59.344,1,9.882,2.275,4.343,164.922,218.546,1.325,10,"{0.174,0.985,0}",16.7,13.086,1.276
424,Moreton_Bay_Mixed,6,45.006,1,10.449,4.553,2.295,118.958,127.424,1.071,34,"{-0.559,0.829,0}",12.517,10.18,1.23
425,Moreton_Bay_Mixed,28,119.551,1,11.309,0.678,16.677,391.151,605.317,1.548,34,"{-0.559,0.829,0}",35.216,17.189,2.049
426,Moreton_Bay_Mixed,11,69.153,1,13.641,1.89,7.216,240.43,287.885,1.197,8,"{0.139,0.99,0}",18.459,15.596,1.184
427,Moreton_Bay_Mixed,8,55.126,1,13.713,1.041,13.174,179.101,194.509,1.086,8,"{0.139,0.99,0}",15.045,12.929,1.164
428,Moreton_Bay_Mixed,7,62.793,1,14.606,3.352,4.357,220.582,248.559,1.127,66,"{-0.914,0.407,0}",17.495,14.208,1.231
429,Moreton_Bay_Mixed,10,66.469,1,11.272,3.059,3.685,190.975,274.988,1.44,10,"{0.174,0.985,0}",19.003,14.471,1.313
430,Moreton_Bay_Mixed,8,51.219,1,10.306,2.488,4.142,135.642,161.117,1.188,12,"{0.208,0.978,0}",15.317,10.519,1.456
431,Moreton_Bay_Mixed,8,73.286,1,17.021,1.521,11.192,315.844,336.776,1.066,80,"{-0.985,0.174,0}",20.39,16.517,1.234
432,Moreton_Bay_Mixed,10,63.377,1,11.843,2.024,5.852,198.538,246.484,1.241,58,"{0.848,0.53,0}",18.271,13.49,1.354
433,Moreton_Bay_Mixed,6,49.305,1,11.182,5.253,2.129,130.929,155.469,1.187,72,"{0.951,0.309,0}",13.078,11.888,1.1
434,Moreton_Bay_Mixed,12,54.706,1,12.352,0.377,32.781,182.721,187.454,1.026,10,"{0.174,0.985,0}",14.867,12.609,1.179
435,Moreton_Bay_Mixed,10,63.738,1,11.115,2.023,5.494,200.89,251.096,1.25,2,"{0.035,0.999,0}",18.461,13.602,1.357
436,Moreton_Bay_Mixed,10,49.282,1,9.906,1.082,9.151,125.593,151.024,1.202,80,"{-0.985,0.174,0}",13.772,10.966,1.256
437,Moreton_Bay_Mixed,10,50.416,1,8.71,2.111,4.126,126.131,159.637,1.266,10,"{0.174,0.985,0}",13.056,12.227,1.068
438,Moreton_Bay_Mixed,11,90.466,1,14.816,2.529,5.857,363.158,514.285,1.416,42,"{0.669,0.743,0}",27.124,18.96,1.431
439,Moreton_Bay_Mixed,4,49.482,1,14.854,9.881,1.503,97.506,104.308,1.07,86,"{0.998,0.07,0}",19.884,5.246,3.79
440,Moreton_Bay_Mixed,14,58.931,1,11.529,0.681,16.939,197.407,217.894,1.104,34,"{-0.559,0.829,0}",16.07,13.559,1.185
441,Moreton_Bay_Mixed,6,45.65,1,10.16,5.056,2.009,114.49,126.737,1.107,66,"{0.914,0.407,0}",14.133,8.968,1.576
442,Moreton_Bay_Mixed,14,63.606,1,12.232,0.404,30.248,172.608,256.576,1.486,8,"{0.139,0.99,0}",16.046,15.99,1.003
443,Moreton_Bay_Mixed,8,49.892,1,10.535,1.897,5.554,136.489,156.956,1.15,8,"{0.139,0.99,0}",12.682,12.377,1.025
444,Moreton_Bay_Mixed,8,75.071,1,14.761,4.557,3.239,275.966,353.323,1.28,24,"{-0.407,0.914,0}",20.659,17.103,1.208
445,Moreton_Bay_Mixed,8,62.19,1,13.234,2.989,4.428,195.363,248.649,1.273,56,"{0.829,0.559,0}",17.338,14.341,1.209
446,Moreton_Bay_Mixed,4,49.453,1,13.098,11.619,1.127,147.997,150.053,1.014,32,"{-0.53,0.848,0}",14.612,10.269,1.423
447,Moreton_Bay_Mixed,12,67.294,1,13.153,1.101,11.947,207.583,236.249,1.138,4,"{-0.07,0.998,0}",22.75,10.384,2.191
448,Moreton_Bay_Mixed,4,45.477,1,11.541,11.137,1.036,128.958,131.658,1.021,12,"{-0.208,0.978,0}",12.065,10.913,1.106
449,Moreton_Bay_Mixed,8,50.62,1,12.336,1.028,12.001,153.284,156.131,1.019,10,"{0.174,0.985,0}",14.798,10.551,1.403
450,Moreton_Bay_Mixed,10,49.13,0.9,9.614,1.742,5.518,107.314,137.139,1.278,66,"{0.914,0.407,0}",16.53,8.296,1.993
451,Moreton_Bay_Mixed,8,58.251,1,11.673,3.048,3.829,167.567,208.349,1.243,84,"{-0.995,0.105,0}",17.565,11.861,1.481
452,Moreton_Bay_Mixed,6,55.753,1,12.029,6.555,1.835,158.052,194.783,1.232,8,"{0.139,0.99,0}",14.029,13.884,1.01
453,Moreton_Bay_Mixed,4,49.308,1,13.565,11.113,1.221,140.335,147.555,1.051,48,"{-0.743,0.669,0}",15.969,9.24,1.728
454,Moreton_Bay_Mixed,6,44.922,1,10.367,4.607,2.25,112.629,126.532,1.123,10,"{0.174,0.985,0}",11.974,10.567,1.133
455,Moreton_Bay_Mixed,14,57.399,1,8.559,0.739,11.581,159.398,207.604,1.302,78,"{-0.978,0.208,0}",15.177,13.679,1.11
456,Moreton_Bay_Mixed,18,86.19,1,12.787,0.471,27.124,345.468,491.544,1.423,18,"{0.309,0.951,0}",23.586,20.84,1.132
457,Moreton_Bay_Mixed,8,59.88,1,12.337,3.008,4.101,203.387,225.907,1.111,82,"{-0.99,0.139,0}",15.577,14.502,1.074
458,Moreton_Bay_Mixed,6,46.6,1,12.464,3.069,4.061,126.4,131.78,1.043,82,"{-0.99,0.139,0}",14.773,8.921,1.656
459,Moreton_Bay_Mixed,12,54.685,1,8.314,1.17,7.104,134.778,188.248,1.397,86,"{0.998,0.07,0}",15.136,12.437,1.217
460,Moreton_Bay_Mixed,6,61.817,1,13.905,6.7,2.075,203.734,239.653,1.176,16,"{-0.276,0.961,0}",15.928,15.046,1.059
461,Moreton_Bay_Mixed,10,50.363,1,10.667,1.435,7.432,140.018,160.464,1.146,12,"{0.208,0.978,0}",13.373,11.999,1.115
462,Moreton_Bay_Mixed,18,81.537,1,13.094,0.539,24.307,232.734,257.452,1.106,80,"{0.985,0.174,0}",23.743,10.843,2.19
463,Moreton_Bay_Mixed,4,42.163,1,11.304,9.769,1.157,105.86,106.849,1.009,38,"{0.616,0.788,0}",12.855,8.312,1.547
464,Moreton_Bay_Mixed,8,54.866,1,11.866,1.209,9.817,168.049,183.364,1.091,66,"{0.914,0.407,0}",16.164,11.344,1.425
465,Moreton_Bay_Mixed,20,64.221,1,6.169,0.722,8.545,176.097,237.237,1.347,8,"{0.139,0.99,0}",17.284,13.726,1.259
466,Moreton_Bay_Mixed,8,51.58,1,11.418,1.466,7.788,157.634,165.639,1.051,38,"{0.616,0.788,0}",14.034,11.803,1.189
467,Moreton_Bay_Mixed,6,46.55,1,11.36,4.157,2.733,130.453,138.958,1.065,64,"{0.899,0.438,0}",12.127,11.459,1.058
468,Moreton_Bay_Mixed,12,53.216,1,8.592,1.054,8.15,146.45,175.058,1.195,80,"{-0.985,0.174,0}",14.789,11.837,1.249
469,Moreton_Bay_Mixed,12,67.624,1,13.889,1.584,8.768,208.539,234.118,1.123,80,"{-0.985,0.174,0}",24.169,9.687,2.495
470,Moreton_Bay_Mixed,12,56.491,1,8.768,1.064,8.243,156.431,193.931,1.24,10,"{0.174,0.985,0}",16.777,11.559,1.451
471,Moreton_Bay_Mixed,8,85.06,1,17.685,5.078,3.483,342.05,424.855,1.242,80,"{-0.985,0.174,0}",26.893,15.798,1.702
472,Moreton_Bay_Mixed,8,62.507,1,13.966,1.673,8.348,240.951,247.64,1.028,80,"{-0.985,0.174,0}",15.741,15.732,1.001
473,Moreton_Bay_Mixed,4,47.888,1,12.661,11.277,1.123,139.059,139.39,1.002,80,"{-0.985,0.174,0}",14.057,9.916,1.418
474,Moreton_Bay_Mixed,8,66.844,1,11.743,4.972,2.362,216.841,281.593,1.299,70,"{0.94,0.342,0}",16.939,16.623,1.019
475,Moreton_Bay_Mixed,4,59.105,1,15.231,14.303,1.065,216.474,221.461,1.023,12,"{0.208,0.978,0}",16.258,13.621,1.194
476,Moreton_Bay_Mixed,4,43.907,1,11.301,10.59,1.067,119.503,122.536,1.025,30,"{-0.5,0.866,0}",12.182,10.059,1.211
477,Moreton_Bay_Mixed,10,67.181,1,13.974,1.596,8.754,216.607,286.858,1.324,52,"{-0.788,0.616,0}",17.35,16.534,1.049
478,Moreton_Bay_Mixed,4,49.543,1,12.768,12.046,1.06,152.359,157.079,1.031,24,"{-0.407,0.914,0}",13.511,11.626,1.162
479,Moreton_Bay_Mixed,8,57.368,1,11.243,3.068,3.664,163.069,205.317,1.259,56,"{0.829,0.559,0}",17.779,11.549,1.539
480,Moreton_Bay_Mixed,12,75.264,1,14.059,1.364,10.308,239.604,317.97,1.327,10,"{0.174,0.985,0}",25.438,12.5,2.035
481,Moreton_Bay_Mixed,10,101.396,1,18.48,3.908,4.728,395.65,605.087,1.529,78,"{-0.978,0.208,0}",32.552,18.588,1.751
482,Moreton_Bay_Mixed,6,49.986,1,11.174,5.488,2.036,131.843,156.37,1.186,4,"{-0.07,0.998,0}",13.666,11.443,1.194
483,Moreton_Bay_Mixed,4,61.45,1,16.581,14.171,1.17,223.229,230.487,1.033,16,"{-0.276,0.961,0}",19.069,12.087,1.578
484,Moreton_Bay_Mixed,14,88.699,1,20.231,0.649,31.186,307.901,340.578,1.106,82,"{-0.99,0.139,0}",30.982,10.993,2.818
485,Moreton_Bay_Mixed,6,70.34,1,17.911,5.536,3.235,223.109,254.763,1.142,56,"{0.829,0.559,0}",25.743,9.896,2.601
486,Moreton_Bay_Mixed,10,61.693,1,11.17,1.887,5.919,201.523,239.718,1.19,10,"{0.174,0.985,0}",16.176,14.819,1.092
487,Moreton_Bay_Mixed,4,50.802,1,12.879,12.603,1.022,161.205,166.545,1.033,10,"{0.174,0.985,0}",12.99,12.821,1.013
488,Moreton_Bay_Mixed,4,43.968,1,11.11,10.862,1.023,120.697,123.234,1.021,6,"{0.105,0.995,0}",11.476,10.738,1.069
489,Moreton_Bay_Mixed,12,69.523,1,10.596,1.528,6.937,207.093,307.057,1.483,62,"{0.883,0.469,0}",18.493,16.604,1.114
490,Moreton_Bay_Mixed,6,48.965,1,11.075,5.246,2.111,128.247,150.007,1.17,40,"{0.643,0.766,0}",13.2,11.364,1.161
491,Moreton_Bay_Mixed,8,83.031,1,15.649,6.22,2.516,347.103,438.148,1.262,24,"{-0.407,0.914,0}",21.03,20.834,1.009
492,Moreton_Bay_Mixed,10,55.745,1,9.153,1.416,6.466,159.575,187.462,1.175,12,"{0.208,0.978,0}",16.444,11.4,1.442
493,Moreton_Bay_Mixed,8,58.023,1,12.222,2.36,5.179,171.262,195.787,1.143,22,"{-0.375,0.927,0}",19.128,10.236,1.869
494,Moreton_Bay_Mixed,6,52.925,1,12.662,4.979,2.543,169.905,175.677,1.034,10,"{0.174,0.985,0}",14.164,12.403,1.142
495,Moreton_Bay_Mixed,8,58.652,1,13.275,2.282,5.818,193.241,220.048,1.139,8,"{0.139,0.99,0}",15.126,14.548,1.04
496,Moreton_Bay_Mixed,8,62.918,1,11.112,4.598,2.417,200.41,249.332,1.244,46,"{0.719,0.695,0}",15.818,15.763,1.003
497,Moreton_Bay_Mixed,16,52.036,1,8.883,0.512,17.34,133.908,177.152,1.323,84,"{-0.995,0.105,0}",13.829,12.81,1.08
498,Moreton_Bay_Mixed,14,50.795,1,8.352,0.885,9.442,120.821,155.684,1.289,44,"{-0.695,0.719,0}",15.34,10.149,1.511
499,Moreton_Bay_Mixed,10,54.733,1,10.868,1.454,7.474,144.05,186.822,1.297,24,"{-0.407,0.914,0}",14.369,13.002,1.105
500,Moreton_Bay_Mixed,4,55.49,1,14.645,13.096,1.118,187.075,187.377,1.002,10,"{0.174,0.985,0}",16.202,11.565,1.401
501,Moreton_Bay_Mixed,6,45.437,1,10.322,4.824,2.14,117.293,131.48,1.121,20,"{0.342,0.94,0}",12.858,10.226,1.257
502,Moreton_Bay_Mixed,12,62.894,1,9.453,0.718,13.16,194.037,246.871,1.272,22,"{0.375,0.927,0}",16.194,15.245,1.062
503,Moreton_Bay_Mixed,22,76.382,1,9.655,0.715,13.504,249.419,300.741,1.206,28,"{-0.469,0.883,0}",19.579,15.36,1.275
504,Moreton_Bay_Mixed,8,52.064,1,9.937,3.247,3.061,134.506,162.865,1.211,38,"{0.616,0.788,0}",16.118,10.104,1.595
505,Moreton_Bay_Mixed,4,54.219,1,13.744,13.366,1.028,183.413,186.508,1.017,8,"{0.139,0.99,0}",14.231,13.105,1.086
506,Moreton_Bay_Mixed,10,54.785,1,11.121,1.067,10.427,154.17,176.443,1.144,10,"{0.174,0.985,0}",17.122,10.305,1.661
507,Moreton_Bay_Mixed,6,69.46,1,16.316,6.837,2.386,264.855,304.928,1.151,86,"{0.998,0.07,0}",18.285,16.676,1.097
508,Moreton_Bay_Mixed,8,76.874,1,14.92,5.258,2.837,279.041,360.63,1.292,82,"{-0.99,0.139,0}",22.751,15.851,1.435
509,Moreton_Bay_Mixed,4,46.488,1,12.932,10.296,1.256,119.617,121.279,1.014,80,"{-0.985,0.174,0}",15.632,7.758,2.015
510,Moreton_Bay_Mixed,16,64.278,1,9.093,0.947,9.605,189.372,243.209,1.284,84,"{-0.995,0.105,0}",16.921,14.373,1.177
511,Moreton_Bay_Mixed,14,60.216,1,9.999,1.057,9.464,177.752,203.889,1.147,14,"{0.242,0.97,0}",14.418,14.141,1.02
512,Moreton_Bay_Mixed,6,44.913,1,10.069,4.902,2.054,110.179,125.243,1.137,34,"{0.559,0.829,0}",13.074,9.58,1.365
513,Moreton_Bay_Mixed,4,63.138,1,17.362,14.195,1.223,226.771,230.147,1.015,80,"{-0.985,0.174,0}",20.614,11.164,1.846
514,Moreton_Bay_Mixed,4,66.363,1,19.339,13.73,1.409,207.147,216.007,1.043,76,"{0.97,0.242,0}",25.245,8.557,2.95
515,Moreton_Bay_Mixed,8,44.554,1,9.908,1.315,7.532,114.252,126.377,1.106,70,"{-0.94,0.342,0}",12.304,10.272,1.198
516,Moreton_Bay_Mixed,12,61.94,1,9.97,2.075,4.804,180.185,239.415,1.329,36,"{-0.588,0.809,0}",16.921,14.149,1.196
517,Moreton_Bay_Mixed,8,67.319,1,14.215,2.301,6.179,268.424,287.775,1.072,66,"{0.914,0.407,0}",17.999,15.988,1.126
518,Moreton_Bay_Mixed,10,45.34,1,9.284,0.817,11.365,117.52,128.166,1.091,56,"{0.829,0.559,0}",12.558,10.206,1.231
519,Moreton_Bay_Mixed,4,68.155,1,19.131,14.927,1.282,250.924,251.731,1.003,80,"{-0.985,0.174,0}",23.373,10.77,2.17
520,Moreton_Bay_Mixed,6,77.816,1,19.686,6.252,3.149,355.288,380.836,1.072,66,"{0.914,0.407,0}",21.913,17.38,1.261
521,Moreton_Bay_Mixed,4,69.229,1,19.312,15.287,1.263,263.351,270.091,1.026,72,"{-0.951,0.309,0}",23.472,11.507,2.04
522,Moreton_Bay_Mixed,8,59.346,1,10.756,4.202,2.559,177.898,220.924,1.242,90,"{1,0,0}",15.576,14.184,1.098
523,Moreton_Bay_Mixed,12,53.984,1,9.496,0.516,18.389,145.538,184.966,1.271,20,"{0.342,0.94,0}",13.845,13.359,1.036
524,Moreton_Bay_Mixed,10,62.021,1,11.866,1.871,6.341,178.434,227.114,1.273,8,"{0.139,0.99,0}",19.693,11.533,1.708
525,Moreton_Bay_Mixed,6,51.835,1,11.569,5.71,2.026,140.716,168.771,1.199,80,"{-0.985,0.174,0}",14.397,11.723,1.228
526,Moreton_Bay_Mixed,16,60.62,1,9.463,0.777,12.175,135.325,227.976,1.685,66,"{-0.914,0.407,0}",16.143,14.122,1.143
527,Moreton_Bay_Mixed,10,56.842,1,10.704,1.285,8.332,170.027,194.545,1.144,78,"{-0.978,0.208,0}",17.668,11.011,1.605
528,Moreton_Bay_Mixed,8,54.46,1,10.301,3.317,3.105,155.699,186.307,1.197,6,"{0.105,0.995,0}",13.678,13.62,1.004
529,Moreton_Bay_Mixed,22,70.067,1,7.712,0.446,17.274,201.77,276.411,1.37,64,"{0.899,0.438,0}",22.715,12.168,1.867
530,Moreton_Bay_Mixed,16,63.306,1,8.114,0.492,16.478,187.769,248.747,1.325,18,"{0.309,0.951,0}",16.348,15.216,1.074
531,Moreton_Bay_Mixed,12,56.423,1,7.615,1.117,6.817,156.68,188.419,1.203,24,"{-0.407,0.914,0}",17.942,10.501,1.709
532,Moreton_Bay_Mixed,12,55.79,1,11.167,0.651,17.156,168.541,190.402,1.13,80,"{-0.985,0.174,0}",14.676,12.973,1.131
533,Moreton_Bay_Mixed,8,68.062,1,17.26,1.536,11.234,281.752,287.769,1.021,52,"{-0.788,0.616,0}",18.676,15.409,1.212
534,Moreton_Bay_Mixed,18,73.956,1,10.768,0.557,19.323,244.736,319.126,1.304,82,"{-0.99,0.139,0}",21.668,14.728,1.471
535,Moreton_Bay_Mixed,4,44.723,1,11.676,10.686,1.093,122.804,124.487,1.014,10,"{0.174,0.985,0}",12.73,9.779,1.302
536,Moreton_Bay_Mixed,12,53.805,1,11.184,0.645,17.33,163.147,182.21,1.117,80,"{-0.985,0.174,0}",14.917,12.215,1.221
537,Moreton_Bay_Mixed,23,97.892,1,10.471,0.587,17.837,231.12,399.457,1.728,58,"{-0.848,0.53,0}",25.473,15.682,1.624
538,Moreton_Bay_Mixed,4,62.917,1,15.982,15.412,1.037,246.801,255.855,1.037,60,"{0.866,0.5,0}",16.864,15.172,1.112
539,Moreton_Bay_Mixed,10,74.628,1,14.946,1.618,9.236,275.59,352.687,1.28,72,"{0.951,0.309,0}",19.76,17.849,1.107
540,Moreton_Bay_Mixed,13,85.694,1,15.908,1.836,8.665,336.217,465.122,1.383,82,"{-0.99,0.139,0}",26.753,17.386,1.539
541,Moreton_Bay_Mixed,12,71.792,1,10.213,2.615,3.906,178.393,223.846,1.255,40,"{0.643,0.766,0}",17.072,13.112,1.302
542,Moreton_Bay_Mixed,8,54.039,1,13.063,1.316,9.926,172.742,181.67,1.052,20,"{0.342,0.94,0}",16.156,11.245,1.437
543,Moreton_Bay_Mixed,8,69.658,1,14.506,2.786,5.206,267.905,304.799,1.138,82,"{-0.99,0.139,0}",18.427,16.541,1.114
544,Moreton_Bay_Mixed,10,61.214,1,10.938,0.409,26.774,191.504,231.643,1.21,64,"{-0.899,0.438,0}",17.206,13.463,1.278
545,Moreton_Bay_Mixed,22,105.093,1,12.364,0.492,25.151,248.097,305.196,1.23,82,"{-0.99,0.139,0}",27.51,11.094,2.48
546,Moreton_Bay_Mixed,12,53.688,1,8.661,1.488,5.819,125.323,153.768,1.227,64,"{0.899,0.438,0}",13.033,11.799,1.105
